iter	Passed	Remaining
1667	40838	32612
1668	40864	32588
1669	40888	32564
1670	40916	32542
1671	40938	32515
1672	40960	32489
1673	40981	32462
1674	41004	32436
1675	41025	32409
1676	41048	32383
1677	41072	32358
1678	41098	32335
1679	41118	32307
1680	41137	32278
1681	41163	32255
1682	41183	32227
1683	41206	32201
1684	41228	32175
1685	41252	32150
1686	41273	32123
1687	41296	32097
1688	41318	32071
1689	41340	32045
1690	41364	32020
1691	41387	31994
1692	41416	31973
1693	41439	31948
1694	41464	31923
1695	41487	31898
1696	41511	31873
1697	41535	31848
1698	41558	31823
1699	41578	31795
1700	41601	31770
1701	41625	31744
1702	41649	31720
1703	41672	31694
1704	41695	31668
1705	41719	31644
1706	41744	31620
1707	41768	31595
1708	41789	31568
1709	41813	31543
1710	41835	31516
1711	41865	31497
1712	41888	31471
1713	41913	31447
1714	41936	31422
1715	41961	31397
1716	41983	31371
1717	42006	31345
1718	42030	31321
1719	42052	31294
1720	42075	31269
1721	42099	31244
1722	42122	31218
1723	42146	31194
1724	42174	31172
1725	42196	31146
1726	42217	31119
1727	42240	31093
1728	42263	31068
1729	42286	31042
1730	42305	31014
1731	42328	30988
1732	42352	30964
1733	42372	30936
1734	42396	30911
1735	42423	30888
1736	42447	30864
1737	42469	30838
1738	42494	30813
1739	42515	30787
1740	42538	30761
1741	42562	30736
1742	42584	30710
1743	42606	30684
1744	42628	30657
1745	42652	30633
1746	42676	30609
1747	42701	30584
1748	42724	30559
1749	42749	30535
1750	42770	30508
1751	42791	30481
1752	42811	30453
1753	42833	30428
1754	42857	30402
1755	42887	30382
1756	42912	30358
1757	42937	30334
1758	42960	30309
1759	42981	30282
1760	43006	30258
1761	43030	30233
1762	43053	30208
1763	43073	30180
1764	43096	30155
1765	43119	30130
1766	43144	30106
1767	43170	30082
1768	43191	30055
1769	43213	30029
1770	43236	30004
1771	43259	29978
1772	43281	29953
1773	43303	29926
1774	43325	29900
1775	43349	29875
1776	43371	29850
1777	43395	29824
1778	43420	29800
1779	43442	29775
1780	43464	29748
1781	43489	29725
1782	43512	29699
1783	43531	29671
1784	43554	29646
1785	43578	29621
1786	43602	29596
1787	43625	29571
1788	43650	29547
1789	43673	29522
1790	43694	29495
1791	43716	29469
1792	43736	29442
1793	43758	29416
1794	43781	29391
1795	43804	29365
1796	43825	29338
1797	43844	29311
1798	43867	29285
1799	43894	29263
1800	43924	29242
1801	43944	29215
1802	43966	29189
1803	43989	29164
1804	44012	29138
1805	44037	29114
1806	44061	29089
1807	44083	29063
1808	44103	29036
1809	44127	29012
1810	44148	28985
1811	44173	28961
1812	44197	28936
1813	44219	28911
1814	44244	28886
1815	44267	28861
1816	44290	28836
1817	44313	28811
1818	44340	28788
1819	44363	28763
1820	44387	28738
1821	44415	28716
1822	44439	28692
1823	44461	28666
1824	44489	28643
1825	44510	28617
1826	44534	28592
1827	44558	28568
1828	44584	28544
1829	44608	28520
1830	44634	28496
1831	44661	28473
1832	44692	28453
1833	44716	28429
1834	44738	28403
1835	44761	28378
1836	44784	28353
1837	44808	28328
1838	44829	28302
1839	44855	28278
1840	44876	28252
1841	44898	28225
1842	44928	28205
1843	44951	28179
1844	44974	28154
1845	44994	28127
1846	45017	28102
1847	45039	28076
1848	45062	28051
1849	45085	28026
1850	45106	27999
1851	45128	27973
1852	45151	27948
1853	45180	27927
1854	45201	27900
1855	45223	27874
1856	45248	27850
1857	45269	27824
1858	45292	27799
1859	45313	27772
1860	45334	27746
1861	45355	27720
1862	45378	27694
1863	45404	27671
1864	45429	27647
1865	45452	27622
1866	45475	27596
1867	45499	27572
1868	45521	27546
1869	45541	27519
1870	45565	27495
1871	45589	27470
1872	45611	27444
1873	45633	27419
1874	45657	27394
1875	45681	27369
1876	45704	27344
1877	45725	27318
1878	45747	27292
1879	45771	27267
1880	45794	27242
1881	45817	27217
1882	45838	27191
1883	45862	27166
1884	45885	27141
1885	45913	27119
1886	45940	27096
1887	45964	27072
1888	45986	27046
1889	46009	27021
1890	46033	26996
1891	46055	26971
1892	46078	26946
1893	46101	26921
1894	46124	26895
1895	46150	26872
1896	46175	26848
1897	46196	26822
1898	46219	26797
1899	46240	26770
1900	46263	26745
1901	46286	26720
1902	46309	26695
1903	46330	26669
1904	46357	26646
1905	46382	26622
1906	46406	26598
1907	46428	26572
1908	46452	26547
1909	46478	26524
1910	46501	26499
1911	46524	26473
1912	46548	26449
1913	46571	26424
1914	46595	26399
1915	46619	26375
1916	46640	26349
1917	46666	26325
1918	46686	26299
1919	46708	26273
1920	46731	26248
1921	46754	26223
1922	46778	26198
1923	46799	26172
1924	46823	26147
1925	46846	26123
1926	46868	26097
1927	46892	26072
1928	46918	26049
1929	46941	26024
1930	46968	26001
1931	46989	25975
1932	47013	25951
1933	47035	25925
1934	47057	25899
1935	47081	25875
1936	47103	25849
1937	47126	25824
1938	47149	25799
1939	47178	25778
1940	47203	25753
1941	47228	25729
1942	47251	25705
1943	47276	25680
1944	47301	25657
1945	47319	25629
1946	47342	25604
1947	47363	25578
1948	47386	25553
1949	47408	25527
1950	47435	25504
1951	47458	25479
1952	47481	25454
1953	47504	25429
1954	47527	25404
1955	47548	25378
1956	47571	25353
1957	47593	25328
1958	47615	25302
1959	47638	25277
1960	47661	25252
1961	47685	25228
1962	47708	25203
1963	47731	25177
1964	47753	25152
1965	47777	25127
1966	47801	25103
1967	47823	25078
1968	47847	25053
1969	47869	25028
1970	47892	25003
1971	47920	24981
1972	47943	24955
1973	47966	24930
1974	47992	24907
1975	48014	24882
1976	48037	24856
1977	48061	24832
1978	48083	24807
1979	48106	24782
1980	48130	24757
1981	48154	24733
1982	48179	24709
1983	48200	24683
1984	48223	24658
1985	48247	24634
1986	48273	24610
1987	48297	24585
1988	48317	24559
1989	48340	24534
1990	48364	24510
1991	48387	24485
1992	48411	24460
1993	48435	24436
1994	48461	24412
1995	48483	24387
1996	48506	24362
1997	48528	24336
1998	48550	24311
1999	48574	24287
2000	48598	24262
2001	48618	24236
2002	48640	24210
2003	48664	24186
2004	48689	24162
2005	48712	24137
2006	48735	24112
2007	48756	24086
2008	48778	24061
2009	48800	24035
2010	48823	24011
2011	48847	23986
2012	48870	23961
2013	48893	23936
2014	48920	23914
2015	48943	23889
2016	48963	23862
2017	48988	23838
2018	49016	23816
2019	49038	23791
2020	49059	23765
2021	49080	23739
2022	49103	23714
2023	49126	23689
2024	49148	23663
2025	49175	23640
2026	49196	23615
2027	49218	23590
2028	49242	23565
2029	49268	23541
2030	49291	23517
2031	49312	23491
2032	49332	23465
2033	49358	23441
2034	49382	23417
2035	49405	23392
2036	49431	23368
2037	49454	23344
2038	49480	23320
2039	49502	23295
2040	49526	23270
2041	49547	23244
2042	49571	23220
2043	49593	23195
2044	49617	23171
2045	49641	23146
2046	49667	23123
2047	49689	23097
2048	49708	23071
2049	49732	23046
2050	49754	23021
2051	49779	22997
2052	49801	22972
2053	49825	22947
2054	49848	22922
2055	49873	22898
2056	49894	22873
2057	49921	22850
2058	49943	22825
2059	49967	22800
2060	49988	22774
2061	50008	22748
2062	50034	22725
2063	50057	22700
2064	50080	22675
2065	50101	22649
2066	50122	22624
2067	50143	22598
2068	50171	22575
2069	50193	22550
2070	50215	22525
2071	50237	22500
2072	50261	22475
2073	50282	22449
2074	50307	22426
2075	50331	22401
2076	50355	22377
2077	50378	22352
2078	50403	22328
2079	50428	22304
2080	50450	22279
2081	50474	22255
2082	50498	22231
2083	50519	22205
2084	50541	22180
2085	50563	22154
2086	50583	22128
2087	50607	22104
2088	50631	22079
2089	50655	22055
2090	50679	22031
2091	50701	22006
2092	50722	21980
2093	50745	21955
2094	50766	21930
2095	50789	21905
2096	50812	21880
2097	50835	21855
2098	50857	21830
2099	50881	21806
2100	50905	21782
2101	50932	21758
2102	50955	21734
2103	50977	21709
2104	50999	21683
2105	51024	21659
2106	51050	21636
2107	51070	21610
2108	51094	21586
2109	51116	21561
2110	51140	21536
2111	51166	21513
2112	51190	21488
2113	51215	21464
2114	51237	21439
2115	51258	21414
2116	51279	21388
2117	51302	21363
2118	51326	21339
2119	51348	21314
2120	51369	21288
2121	51391	21263
2122	51417	21240
2123	51439	21215
2124	51462	21190
2125	51490	21167
2126	51513	21143
2127	51538	21119
2128	51560	21093
2129	51582	21068
2130	51602	21043
2131	51623	21017
2132	51647	20993
2133	51672	20969
2134	51696	20944
2135	51718	20919
2136	51740	20894
2137	51765	20870
2138	51791	20847
2139	51812	20821
2140	51835	20797
2141	51858	20772
2142	51884	20749
2143	51909	20725
2144	51932	20700
2145	51954	20675
2146	51979	20651
2147	52003	20626
2148	52029	20603
2149	52057	20580
2150	52082	20556
2151	52107	20533
2152	52131	20508
2153	52152	20483
2154	52175	20458
2155	52200	20434
2156	52221	20409
2157	52242	20383
2158	52265	20359
2159	52288	20334
2160	52311	20309
2161	52335	20285
2162	52357	20260
2163	52379	20235
2164	52404	20211
2165	52427	20186
2166	52449	20161
2167	52472	20136
2168	52494	20112
2169	52517	20087
2170	52541	20062
2171	52564	20038
2172	52587	20013
2173	52607	19987
2174	52629	19963
2175	52653	19938
2176	52674	19913
2177	52696	19888
2178	52717	19862
2179	52743	19839
2180	52765	19814
2181	52789	19789
2182	52810	19764
2183	52831	19739
2184	52854	19714
2185	52875	19689
2186	52895	19663
2187	52920	19639
2188	52944	19615
2189	52963	19589
2190	52986	19564
2191	53006	19538
2192	53027	19513
2193	53050	19488
2194	53076	19465
2195	53100	19441
2196	53126	19417
2197	53148	19392
2198	53170	19367
2199	53195	19343
2200	53218	19319
2201	53240	19294
2202	53262	19269
2203	53283	19243
2204	53304	19218
2205	53328	19194
2206	53351	19169
2207	53373	19144
2208	53398	19121
2209	53425	19097
2210	53449	19073
2211	53469	19048
2212	53492	19023
2213	53516	18999
2214	53540	18974
2215	53561	18949
2216	53583	18924
2217	53605	18899
2218	53628	18875
2219	53653	18851
2220	53677	18826
2221	53699	18802
2222	53722	18777
2223	53745	18752
2224	53767	18728
2225	53792	18704
2226	53815	18679
2227	53839	18655
2228	53860	18630
2229	53882	18605
2230	53908	18581
2231	53933	18557
2232	53959	18534
2233	53985	18510
2234	54007	18485
2235	54029	18460
2236	54051	18436
2237	54077	18412
2238	54106	18389
2239	54134	18366
2240	54163	18344
2241	54186	18320
2242	54211	18295
2243	54235	18272
2244	54257	18247
2245	54282	18223
2246	54308	18199
2247	54330	18174
2248	54355	18150
2249	54380	18126
2250	54406	18103
2251	54429	18078
2252	54452	18054
2253	54482	18031
2254	54505	18007
2255	54529	17983
2256	54551	17958
2257	54571	17932
2258	54602	17910
2259	54636	17889
2260	54670	17868
2261	54698	17845
2262	54725	17822
2263	54753	17799
2264	54777	17775
2265	54802	17751
2266	54827	17727
2267	54853	17703
2268	54879	17680
2269	54905	17656
2270	54935	17634
2271	54959	17610
2272	54988	17587
2273	55012	17563
2274	55038	17539
2275	55061	17515
2276	55088	17491
2277	55111	17467
2278	55139	17444
2279	55170	17422
2280	55194	17398
2281	55219	17374
2282	55245	17350
2283	55268	17325
2284	55292	17301
2285	55317	17277
2286	55339	17252
2287	55368	17230
2288	55399	17207
2289	55429	17185
2290	55451	17160
2291	55478	17137
2292	55501	17112
2293	55525	17088
2294	55547	17063
2295	55569	17038
2296	55592	17014
2297	55615	16989
2298	55638	16965
2299	55664	16941
2300	55688	16917
2301	55712	16892
2302	55735	16868
2303	55762	16844
2304	55786	16820
2305	55811	16796
2306	55833	16771
2307	55856	16747
2308	55879	16722
2309	55901	16697
2310	55925	16673
2311	55947	16648
2312	55969	16623
2313	55993	16599
2314	56015	16574
2315	56036	16549
2316	56063	16526
2317	56087	16501
2318	56108	16476
2319	56134	16453
2320	56163	16430
2321	56186	16406
2322	56210	16381
2323	56232	16356
2324	56253	16331
2325	56277	16307
2326	56304	16284
2327	56329	16260
2328	56358	16237
2329	56383	16213
2330	56412	16190
2331	56438	16166
2332	56462	16142
2333	56485	16118
2334	56509	16093
2335	56533	16069
2336	56558	16045
2337	56580	16020
2338	56603	15996
2339	56628	15972
2340	56649	15946
2341	56679	15924
2342	56705	15900
2343	56728	15876
2344	56753	15852
2345	56779	15828
2346	56800	15803
2347	56826	15779
2348	56851	15755
2349	56877	15732
2350	56902	15708
2351	56929	15684
2352	56955	15660
2353	56978	15636
2354	57001	15611
2355	57025	15587
2356	57047	15562
2357	57075	15539
2358	57099	15515
2359	57123	15491
2360	57149	15467
2361	57184	15446
2362	57210	15422
2363	57235	15398
2364	57263	15375
2365	57289	15351
2366	57314	15327
2367	57341	15303
2368	57369	15280
2369	57394	15256
2370	57418	15232
2371	57452	15210
2372	57477	15186
2373	57503	15163
2374	57528	15139
2375	57556	15115
2376	57584	15092
2377	57609	15068
2378	57634	15044
2379	57659	15020
2380	57692	14998
2381	57719	14974
2382	57744	14951
2383	57769	14927
2384	57794	14902
2385	57821	14879
2386	57846	14855
2387	57871	14831
2388	57899	14808
2389	57929	14785
2390	57957	14761
2391	57978	14736
2392	58007	14713
2393	58036	14691
2394	58062	14667
2395	58089	14643
2396	58120	14621
2397	58145	14597
2398	58176	14574
2399	58204	14551
2400	58230	14527
2401	58256	14503
2402	58284	14480
2403	58309	14456
2404	58333	14431
2405	58360	14408
2406	58386	14384
2407	58409	14359
2408	58440	14337
2409	58464	14312
2410	58492	14289
2411	58516	14265
2412	58546	14242
2413	58574	14218
2414	58600	14195
2415	58626	14171
2416	58650	14146
2417	58677	14123
2418	58707	14100
2419	58732	14076
2420	58755	14051
2421	58780	14027
2422	58808	14004
2423	58833	13980
2424	58859	13956
2425	58883	13932
2426	58910	13908
2427	58943	13886
2428	58965	13861
2429	58992	13837
2430	59018	13813
2431	59043	13789
2432	59065	13765
2433	59091	13740
2434	59114	13716
2435	59139	13692
2436	59164	13668
2437	59191	13644
2438	59217	13620
2439	59242	13596
2440	59267	13572
2441	59289	13547
2442	59313	13523
2443	59338	13499
2444	59364	13475
2445	59390	13451
2446	59414	13427
2447	59441	13403
2448	59466	13379
2449	59491	13355
2450	59515	13330
2451	59537	13306
2452	59560	13281
2453	59585	13257
2454	59610	13233
2455	59632	13208
2456	59658	13184
2457	59685	13160
2458	59711	13136
2459	59733	13112
2460	59758	13088
2461	59781	13063
2462	59806	13039
2463	59831	13015
2464	59858	12991
2465	59881	12967
2466	59904	12942
2467	59929	12918
2468	59952	12893
2469	59976	12869
2470	60000	12845
2471	60024	12820
2472	60048	12796
2473	60072	12772
2474	60097	12748
2475	60123	12724
2476	60150	12700
2477	60179	12676
2478	60205	12653
2479	60233	12629
2480	60259	12605
2481	60285	12581
2482	60309	12557
2483	60334	12533
2484	60358	12508
2485	60383	12484
2486	60406	12460
2487	60434	12436
2488	60459	12412
2489	60484	12388
2490	60509	12364
2491	60532	12339
2492	60558	12315
2493	60585	12291
2494	60609	12267
2495	60633	12243
2496	60658	12219
2497	60686	12195
2498	60711	12171
2499	60733	12146
2500	60758	12122
2501	60781	12097
2502	60807	12074
2503	60834	12050
2504	60863	12026
2505	60887	12002
2506	60916	11979
2507	60943	11955
2508	60965	11930
2509	60989	11906
2510	61010	11881
2511	61033	11856
2512	61056	11832
2513	61081	11808
2514	61102	11783
2515	61125	11758
2516	61147	11733
2517	61172	11709
2518	61196	11685
2519	61219	11660
2520	61250	11637
2521	61279	11614
2522	61304	11590
2523	61328	11565
2524	61354	11541
2525	61379	11517
2526	61401	11493
2527	61428	11469
2528	61454	11445
2529	61478	11420
2530	61499	11395
2531	61522	11371
2532	61546	11347
2533	61570	11322
2534	61595	11298
2535	61623	11274
2536	61645	11250
2537	61677	11227
2538	61703	11203
2539	61727	11178
2540	61753	11154
2541	61776	11130
2542	61801	11106
2543	61825	11081
2544	61850	11057
2545	61872	11033
2546	61896	11008
2547	61927	10985
2548	61951	10961
2549	61973	10936
2550	61999	10912
2551	62024	10888
2552	62048	10864
2553	62073	10839
2554	62099	10815
2555	62122	10791
2556	62150	10767
2557	62180	10744
2558	62207	10720
2559	62231	10696
2560	62261	10672
2561	62291	10649
2562	62317	10625
2563	62344	10601
2564	62369	10577
2565	62394	10553
2566	62422	10529
2567	62449	10505
2568	62472	10481
2569	62496	10456
2570	62523	10432
2571	62548	10408
2572	62576	10384
2573	62604	10361
2574	62627	10336
2575	62652	10312
2576	62680	10288
2577	62705	10264
2578	62731	10240
2579	62756	10216
2580	62778	10191
2581	62801	10166
2582	62825	10142
2583	62851	10118
2584	62876	10094
2585	62894	10069
2586	62923	10045
2587	62948	10021
2588	62971	9996
2589	62995	9972
2590	63019	9947
2591	63042	9923
2592	63066	9898
2593	63091	9874
2594	63116	9850
2595	63140	9826
2596	63165	9801
2597	63194	9778
2598	63218	9753
2599	63239	9729
2600	63263	9704
2601	63291	9681
2602	63317	9656
2603	63340	9632
2604	63360	9607
2605	63380	9582
2606	63402	9557
2607	63433	9534
2608	63461	9510
2609	63485	9486
2610	63509	9461
2611	63534	9437
2612	63558	9413
2613	63583	9389
2614	63608	9364
2615	63632	9340
2616	63655	9316
2617	63684	9292
2618	63711	9268
2619	63733	9243
2620	63758	9219
2621	63781	9195
2622	63806	9170
2623	63829	9146
2624	63857	9122
2625	63882	9098
2626	63908	9074
2627	63934	9050
2628	63960	9025
2629	63985	9001
2630	64006	8976
2631	64031	8952
2632	64055	8928
2633	64078	8903
2634	64102	8879
2635	64129	8855
2636	64152	8831
2637	64177	8806
2638	64204	8782
2639	64228	8758
2640	64252	8734
2641	64275	8709
2642	64302	8685
2643	64329	8661
2644	64355	8637
2645	64379	8613
2646	64405	8589
2647	64432	8565
2648	64454	8540
2649	64479	8516
2650	64502	8491
2651	64526	8467
2652	64554	8443
2653	64577	8418
2654	64602	8394
2655	64628	8370
2656	64652	8346
2657	64679	8322
2658	64704	8297
2659	64730	8273
2660	64757	8249
2661	64780	8225
2662	64809	8201
2663	64839	8177
2664	64866	8153
2665	64890	8129
2666	64914	8105
2667	64948	8082
2668	64974	8057
2669	64998	8033
2670	65023	8009
2671	65049	7985
2672	65076	7961
2673	65101	7936
2674	65125	7912
2675	65152	7888
2676	65178	7864
2677	65209	7840
2678	65232	7816
2679	65256	7791
2680	65283	7767
2681	65309	7743
2682	65343	7720
2683	65367	7696
2684	65387	7671
2685	65411	7646
2686	65440	7622
2687	65469	7599
2688	65496	7575
2689	65523	7551
2690	65549	7526
2691	65577	7502
2692	65603	7478
2693	65629	7454
2694	65652	7430
2695	65679	7405
2696	65704	7381
2697	65728	7357
2698	65754	7333
2699	65779	7308
2700	65803	7284
2701	65830	7260
2702	65856	7236
2703	65880	7211
2704	65904	7187
2705	65931	7163
2706	65961	7139
2707	65985	7115
2708	66008	7090
2709	66032	7066
2710	66059	7042
2711	66086	7017
2712	66110	6993
2713	66136	6969
2714	66162	6945
2715	66187	6920
2716	66216	6897
2717	66242	6872
2718	66266	6848
2719	66291	6824
2720	66313	6799
2721	66336	6774
2722	66364	6751
2723	66389	6726
2724	66413	6702
2725	66440	6678
2726	66464	6653
2727	66490	6629
2728	66514	6605
2729	66537	6580
2730	66564	6556
2731	66592	6532
2732	66618	6508
2733	66644	6484
2734	66670	6459
2735	66698	6435
2736	66719	6411
2737	66743	6386
2738	66767	6362
2739	66791	6337
2740	66814	6313
2741	66838	6288
2742	66864	6264
2743	66897	6241
2744	66931	6217
2745	66968	6194
2746	66997	6170
2747	67021	6146
2748	67044	6121
2749	67068	6097
2750	67092	6072
2751	67117	6048
2752	67141	6023
2753	67168	5999
2754	67197	5975
2755	67220	5951
2756	67242	5926
2757	67265	5902
2758	67288	5877
2759	67314	5853
2760	67336	5828
2761	67360	5804
2762	67387	5780
2763	67410	5755
2764	67432	5731
2765	67462	5707
2766	67485	5682
2767	67507	5658
2768	67529	5633
2769	67554	5609
2770	67580	5584
2771	67605	5560
2772	67630	5536
2773	67656	5511
2774	67681	5487
2775	67709	5463
2776	67735	5439
2777	67763	5415
2778	67790	5391
2779	67812	5366
2780	67837	5342
2781	67861	5317
2782	67885	5293
2783	67908	5268
2784	67933	5244
2785	67960	5220
2786	67982	5195
2787	68013	5171
2788	68035	5147
2789	68058	5122
2790	68084	5098
2791	68108	5073
2792	68133	5049
2793	68157	5025
2794	68181	5000
2795	68210	4976
2796	68237	4952
2797	68262	4928
2798	68288	4903
2799	68314	4879
2800	68338	4855
2801	68364	4830
2802	68396	4807
2803	68423	4782
2804	68453	4758
2805	68481	4734
2806	68508	4710
2807	68536	4686
2808	68563	4662
2809	68591	4637
2810	68617	4613
2811	68645	4589
2812	68671	4565
2813	68702	4541
2814	68727	4516
2815	68756	4492
2816	68780	4468
2817	68807	4443
2818	68832	4419
2819	68855	4395
2820	68878	4370
2821	68904	4346
2822	68929	4321
2823	68959	4297
2824	68986	4273
2825	69014	4249
2826	69039	4224
2827	69063	4200
2828	69088	4176
2829	69116	4151
2830	69141	4127
2831	69169	4103
2832	69195	4078
2833	69221	4054
2834	69245	4030
2835	69268	4005
2836	69291	3981
2837	69313	3956
2838	69335	3932
2839	69357	3907
2840	69379	3882
2841	69409	3858
2842	69437	3834
2843	69467	3810
2844	69493	3786
2845	69518	3761
2846	69542	3737
2847	69566	3712
2848	69589	3688
2849	69609	3663
2850	69633	3639
2851	69658	3614
2852	69682	3590
2853	69712	3566
2854	69738	3541
2855	69760	3517
2856	69782	3492
2857	69803	3468
2858	69827	3443
2859	69853	3419
2860	69876	3394
2861	69901	3370
2862	69925	3346
2863	69957	3321
2864	69982	3297
2865	70006	3273
2866	70031	3248
2867	70056	3224
2868	70086	3200
2869	70114	3175
2870	70138	3151
2871	70160	3126
2872	70187	3102
2873	70215	3078
2874	70241	3053
2875	70267	3029
2876	70290	3005
2877	70314	2980
2878	70338	2956
2879	70362	2931
2880	70386	2907
2881	70413	2882
2882	70448	2859
2883	70473	2834
2884	70499	2810
2885	70522	2785
2886	70547	2761
2887	70573	2736
2888	70598	2712
2889	70622	2688
2890	70642	2663
2891	70666	2639
2892	70691	2614
2893	70718	2590
2894	70742	2565
2895	70765	2541
2896	70791	2516
2897	70814	2492
2898	70836	2467
2899	70861	2443
2900	70886	2419
2901	70910	2394
2902	70933	2370
2903	70961	2345
2904	70986	2321
2905	71015	2297
2906	71039	2272
2907	71064	2248
2908	71090	2223
2909	71118	2199
2910	71146	2175
2911	71174	2150
2912	71203	2126
2913	71228	2102
2914	71255	2077
2915	71281	2053
2916	71306	2028
2917	71334	2004
2918	71359	1980
2919	71381	1955
2920	71404	1931
2921	71432	1906
2922	71462	1882
2923	71486	1858
2924	71510	1833
2925	71533	1809
2926	71557	1784
2927	71581	1760
2928	71606	1735
2929	71632	1711
2930	71657	1686
2931	71680	1662
2932	71709	1638
2933	71735	1613
2934	71760	1589
2935	71786	1564
2936	71810	1540
2937	71835	1515
2938	71856	1491
2939	71880	1466
2940	71904	1442
2941	71928	1418
2942	71957	1393
2943	71982	1369
2944	72008	1344
2945	72033	1320
2946	72058	1295
2947	72081	1271
2948	72104	1246
2949	72130	1222
2950	72156	1198
2951	72182	1173
2952	72211	1149
2953	72236	1124
2954	72262	1100
2955	72287	1075
2956	72311	1051
2957	72337	1027
2958	72363	1002
2959	72387	978
2960	72413	953
2961	72442	929
2962	72473	905
2963	72498	880
2964	72521	856
2965	72543	831
2966	72570	807
2967	72592	782
2968	72619	758
2969	72645	733
2970	72670	709
2971	72700	684
2972	72725	660
2973	72751	636
2974	72774	611
2975	72802	587
2976	72828	562
2977	72857	538
2978	72884	513
2979	72911	489
2980	72940	464
2981	72966	440
2982	72991	415
2983	73017	391
2984	73042	367
2985	73068	342
2986	73094	318
2987	73119	293
2988	73144	269
2989	73170	244
2990	73199	220
2991	73223	195
2992	73248	171
2993	73272	146
2994	73295	122
2995	73321	97
2996	73347	73
2997	73372	48
2998	73394	24
2999	73417	0
